Baseline Fluorescence (mV),Baseline Fluorescence std (mV),Experiment_ID,Tube_Number
706.75,0.9682458365518543,EXP004D4,7.0
706.875,0.5994789404140899,EXP004D4,8.0
669.5,1.9364916731037085,EXP004D16,1.0
673.0,1.3228756555322954,EXP004D16,2.0
672.75,1.984313483298443,EXP004D16,3.0
638.875,1.6153559979150107,EXP004D16,4.0
635.25,1.6393596310755,EXP004D16,5.0
699.125,1.8328597873268975,EXP004D16,6.0
659.875,1.3635890143294642,EXP004D16,7.0
676.0,1.0,EXP004D16,8.0
505.5,0.5,EXP003D5,1.0
505.125,0.5994789404140899,EXP003D5,2.0
500.5,0.5,EXP003D5,3.0
509.75,0.4330127018922193,EXP003D5,4.0
516.25,0.4330127018922193,EXP003D5,5.0
525.75,0.4330127018922193,EXP003D5,6.0
521.75,0.4330127018922193,EXP003D5,7.0
517.0,0.5,EXP003D5,8.0
493.0,0.5,EXP003E5,1.0
498.875,0.33071891388307384,EXP003E5,2.0
492.75,0.82915619758885,EXP003E5,3.0
501.125,0.33071891388307384,EXP003E5,4.0
498.875,0.33071891388307384,EXP003E5,5.0
515.375,0.4841229182759271,EXP003E5,6.0
515.25,0.6614378277661477,EXP003E5,7.0
503.5,0.5,EXP003E5,8.0
607.75,0.6614378277661477,EXP004D5,1.0
596.625,0.6959705453537527,EXP004D5,2.0
602.0,0.7071067811865476,EXP004D5,3.0
607.75,0.9682458365518543,EXP004D5,4.0
625.25,0.6614378277661477,EXP004D5,5.0
622.0,1.0,EXP004D5,6.0
622.0,1.118033988749895,EXP004D5,7.0
626.375,0.8569568250501305,EXP004D5,8.0
595.25,0.4330127018922193,EXP004D17,1.0
580.625,0.8569568250501305,EXP004D17,2.0
576.625,0.8569568250501305,EXP004D17,3.0
584.875,0.33071891388307384,EXP004D17,4.0
590.625,1.4086784586980805,EXP004D17,5.0
609.75,1.3919410907075054,EXP004D17,6.0
602.75,1.920286436967152,EXP004D17,7.0
607.375,0.9921567416492215,EXP004D17,8.0
518.25,0.4330127018922193,EXP003D6,1.0
509.375,0.4841229182759271,EXP003D6,2.0
500.25,0.82915619758885,EXP003D6,3.0
521.25,0.4330127018922193,EXP003D6,4.0
534.875,0.5994789404140899,EXP003D6,5.0
531.25,15.481844205391036,EXP003D6,6.0
512.375,0.4841229182759271,EXP003D6,7.0
523.75,0.4330127018922193,EXP003D6,8.0
483.625,0.4841229182759271,EXP003E6,1.0
500.0,0.0,EXP003E6,2.0
492.75,0.4330127018922193,EXP003E6,3.0
514.375,0.4841229182759271,EXP003E6,4.0
521.25,0.4330127018922193,EXP003E6,5.0
505.875,0.5994789404140899,EXP003E6,6.0
516.75,0.4330127018922193,EXP003E6,7.0
494.75,1.5612494995995996,EXP003E6,8.0
591.125,3.2185982973959333,EXP004D6,1.0
590.125,0.7806247497997998,EXP004D6,2.0
593.25,0.4330127018922193,EXP004D6,3.0
605.25,0.4330127018922193,EXP004D6,4.0
607.875,0.5994789404140899,EXP004D6,5.0
590.0,0.7071067811865476,EXP004D6,6.0
584.25,0.6614378277661477,EXP004D6,7.0
587.625,0.6959705453537527,EXP004D6,8.0
553.625,0.8569568250501305,EXP004D18,1.0
558.375,0.6959705453537527,EXP004D18,2.0
555.75,1.3919410907075054,EXP004D18,3.0
547.75,0.6614378277661477,EXP004D18,4.0
542.0,0.8660254037844386,EXP004D18,5.0
554.875,1.5360257159305635,EXP004D18,6.0
552.125,0.5994789404140899,EXP004D18,7.0
560.125,0.5994789404140899,EXP004D18,8.0
496.875,0.9270248108869579,EXP003H1,1.0
509.0,0.7071067811865476,EXP003H1,2.0
499.25,0.6614378277661477,EXP003H1,3.0
509.25,0.4330127018922193,EXP003H1,4.0
519.375,0.4841229182759271,EXP003H1,5.0
523.125,0.7806247497997998,EXP003H1,6.0
522.5,0.7071067811865476,EXP003H1,7.0
513.0,0.7071067811865476,EXP003H1,8.0
511.75,0.4330127018922193,EXP003I1,1.0
511.125,0.33071891388307384,EXP003I1,2.0
506.25,0.6614378277661477,EXP003I1,3.0
514.875,0.33071891388307384,EXP003I1,4.0
526.125,0.5994789404140899,EXP003I1,5.0
527.875,0.5994789404140899,EXP003I1,6.0
529.5,0.5,EXP003I1,7.0
534.25,0.4330127018922193,EXP003I1,8.0
679.75,3.191786333700926,EXP004D7,1.0
681.125,2.2603926650031405,EXP004D7,2.0
681.0,2.0615528128088303,EXP004D7,3.0
676.0,2.3979157616563596,EXP004D7,4.0
673.125,1.3635890143294642,EXP004D7,5.0
688.875,1.5360257159305635,EXP004D7,6.0
673.75,2.8613807855648994,EXP004D7,7.0
686.0,1.4142135623730951,EXP004D7,8.0
659.5,1.224744871391589,EXP004D19,1.0
649.5,1.5,EXP004D19,2.0
644.625,2.117634293262177,EXP004D19,3.0
627.0,2.1213203435596424,EXP004D19,4.0
631.125,1.165922381636102,EXP004D19,5.0
655.5,1.5811388300841898,EXP004D19,6.0
651.625,1.5761900266148114,EXP004D19,7.0
661.5,1.118033988749895,EXP004D19,8.0
523.0,0.0,EXP003H2,1.0
503.5,0.5,EXP003H2,2.0
502.0,0.5,EXP003H2,3.0
501.0,0.5,EXP003H2,4.0
513.125,0.5994789404140899,EXP003H2,5.0
510.75,0.6614378277661477,EXP003H2,6.0
519.125,0.33071891388307384,EXP003H2,7.0
524.0,0.7071067811865476,EXP003H2,8.0
517.25,0.6614378277661477,EXP003I2,1.0
513.75,0.4330127018922193,EXP003I2,2.0
509.375,0.6959705453537527,EXP003I2,3.0
515.875,0.7806247497997998,EXP003I2,4.0
525.875,0.33071891388307384,EXP003I2,5.0
518.625,0.4841229182759271,EXP003I2,6.0
519.375,0.4841229182759271,EXP003I2,7.0
518.0,0.0,EXP003I2,8.0
610.25,0.4330127018922193,EXP004D8,1.0
614.0,0.8660254037844386,EXP004D8,2.0
638.625,0.9921567416492215,EXP004D8,3.0
609.875,0.5994789404140899,EXP004D8,4.0
617.0,3.391164991562634,EXP004D8,5.0
636.875,2.0879116360612584,EXP004D8,6.0
627.375,1.2183492931011204,EXP004D8,7.0
621.5,3.5,EXP004D8,8.0
582.75,1.5612494995995996,EXP004D20,1.0
574.875,1.964529205687714,EXP004D20,2.0
583.0,1.224744871391589,EXP004D20,3.0
571.25,1.3919410907075054,EXP004D20,4.0
573.875,2.5708704751503917,EXP004D20,5.0
592.0,1.118033988749895,EXP004D20,6.0
589.625,1.2183492931011204,EXP004D20,7.0
596.25,1.713913650100261,EXP004D20,8.0
540.75,0.4330127018922193,EXP003H3,1.0
513.75,0.4330127018922193,EXP003H3,2.0
502.875,0.9270248108869579,EXP003H3,3.0
512.125,0.5994789404140899,EXP003H3,4.0
509.375,1.8666480653835098,EXP003H3,5.0
528.375,0.4841229182759271,EXP003H3,6.0
519.375,1.2183492931011204,EXP003H3,7.0
550.625,0.6959705453537527,EXP003H3,8.0
507.375,0.4841229182759271,EXP003I3,1.0
513.375,0.4841229182759271,EXP003I3,2.0
508.125,0.33071891388307384,EXP003I3,3.0
507.25,0.4330127018922193,EXP003I3,4.0
519.375,0.4841229182759271,EXP003I3,5.0
519.875,0.5994789404140899,EXP003I3,6.0
519.125,1.0532687216470449,EXP003I3,7.0
515.375,0.4841229182759271,EXP003I3,8.0
571.375,1.2183492931011204,EXP004D9,1.0
573.625,0.4841229182759271,EXP004D9,2.0
571.5,0.7071067811865476,EXP004D9,3.0
577.875,0.5994789404140899,EXP004D9,4.0
562.25,0.82915619758885,EXP004D9,5.0
575.375,0.9921567416492215,EXP004D9,6.0
575.375,0.6959705453537527,EXP004D9,7.0
577.75,0.9682458365518543,EXP004D9,8.0
562.5,1.0,EXP004D21,1.0
564.75,0.82915619758885,EXP004D21,2.0
559.875,0.9270248108869579,EXP004D21,3.0
550.25,0.82915619758885,EXP004D21,4.0
536.25,0.82915619758885,EXP004D21,5.0
554.0,2.23606797749979,EXP004D21,6.0
546.0,0.7071067811865476,EXP004D21,7.0
548.5,1.224744871391589,EXP004D21,8.0
572.125,0.7806247497997998,EXP003H4,1.0
575.0,0.5,EXP003H4,2.0
566.125,0.33071891388307384,EXP003H4,3.0
570.75,0.4330127018922193,EXP003H4,4.0
572.875,0.33071891388307384,EXP003H4,5.0
587.25,0.4330127018922193,EXP003H4,6.0
574.125,0.5994789404140899,EXP003H4,7.0
572.5,0.5,EXP003H4,8.0
555.125,0.33071891388307384,EXP003I4,1.0
569.875,0.5994789404140899,EXP003I4,2.0
558.125,0.33071891388307384,EXP003I4,3.0
566.75,0.4330127018922193,EXP003I4,4.0
578.75,0.4330127018922193,EXP003I4,5.0
583.25,0.4330127018922193,EXP003I4,6.0
576.75,0.4330127018922193,EXP003I4,7.0
555.125,1.6909686573085854,EXP003I4,8.0
706.375,0.9921567416492215,EXP004D10,1.0
684.5,0.7071067811865476,EXP004D10,2.0
698.625,1.2183492931011204,EXP004D10,3.0
670.5,1.6583123951777,EXP004D10,4.0
664.0,1.0,EXP004D10,5.0
697.25,0.4330127018922193,EXP004D10,6.0
696.625,0.8569568250501305,EXP004D10,7.0
703.875,0.7806247497997998,EXP004D10,8.0
648.5,1.4142135623730951,EXP004D22,1.0
649.125,1.165922381636102,EXP004D22,2.0
649.0,1.118033988749895,EXP004D22,3.0
630.375,0.9921567416492215,EXP004D22,4.0
616.875,1.0532687216470449,EXP004D22,5.0
661.625,1.8666480653835098,EXP004D22,6.0
647.75,1.6393596310755,EXP004D22,7.0
653.75,1.5612494995995996,EXP004D22,8.0
580.75,0.6614378277661477,EXP003H5,1.0
580.375,0.4841229182759271,EXP003H5,2.0
565.5,0.7071067811865476,EXP003H5,3.0
566.375,0.4841229182759271,EXP003H5,4.0
588.0,0.5,EXP003H5,5.0
594.25,0.4330127018922193,EXP003H5,6.0
584.5,0.5,EXP003H5,7.0
603.0,0.7071067811865476,EXP003H5,8.0
574.375,0.6959705453537527,EXP003I5,1.0
567.375,0.4841229182759271,EXP003I5,2.0
569.625,0.4841229182759271,EXP003I5,3.0
568.125,0.5994789404140899,EXP003I5,4.0
583.0,0.7071067811865476,EXP003I5,5.0
592.625,0.6959705453537527,EXP003I5,6.0
588.625,0.6959705453537527,EXP003I5,7.0
578.5,0.7071067811865476,EXP003I5,8.0
614.625,1.2183492931011204,EXP004D11,1.0
605.75,1.713913650100261,EXP004D11,2.0
607.125,3.1399641717701177,EXP004D11,3.0
575.375,0.9921567416492215,EXP004D11,4.0
584.0,1.118033988749895,EXP004D11,5.0
619.625,0.6959705453537527,EXP004D11,6.0
623.5,1.118033988749895,EXP004D11,7.0
605.625,0.8569568250501305,EXP004D11,8.0
584.125,0.7806247497997998,EXP004D23,1.0
579.375,0.6959705453537527,EXP004D23,2.0
588.75,0.9682458365518543,EXP004D23,3.0
536.0,2.23606797749979,EXP004D23,4.0
570.5,0.8660254037844386,EXP004D23,5.0
598.25,0.4330127018922193,EXP004D23,6.0
598.125,0.7806247497997998,EXP004D23,7.0
576.25,1.0897247358851685,EXP004D23,8.0
583.375,0.4841229182759271,EXP003H6,1.0
579.5,0.5,EXP003H6,2.0
573.125,0.33071891388307384,EXP003H6,3.0
561.25,0.6614378277661477,EXP003H6,4.0
593.75,0.82915619758885,EXP003H6,5.0
592.25,0.6614378277661477,EXP003H6,6.0
589.125,0.9270248108869579,EXP003H6,7.0
576.25,0.4330127018922193,EXP003H6,8.0
559.375,0.8569568250501305,EXP003I6,1.0
563.25,0.4330127018922193,EXP003I6,2.0
565.375,0.6959705453537527,EXP003I6,3.0
576.625,1.1110243021644486,EXP003I6,4.0
586.25,0.4330127018922193,EXP003I6,5.0
587.125,0.9270248108869579,EXP003I6,6.0
588.25,1.3919410907075054,EXP003I6,7.0
567.125,1.6153559979150107,EXP003I6,8.0
547.375,1.1110243021644486,EXP004D24,1.0
547.125,0.7806247497997998,EXP004D24,2.0
545.25,0.6614378277661477,EXP004D24,3.0
527.375,0.6959705453537527,EXP004D24,4.0
512.875,1.4523687548277813,EXP004D24,5.0
545.0,1.224744871391589,EXP004D24,6.0
539.375,0.6959705453537527,EXP004D24,7.0
560.375,0.4841229182759271,EXP004D24,8.0
586.25,1.713913650100261,EXP003F1,1.0
573.75,1.5612494995995996,EXP003F1,2.0
581.125,1.6909686573085854,EXP003F1,3.0
514.5,2.23606797749979,EXP003F1,4.0
540.0,3.427827300200522,EXP003F1,5.0
593.625,1.653594569415369,EXP003F1,6.0
595.625,1.79843682124227,EXP003F1,7.0
561.5,1.3228756555322954,EXP003F1,8.0
590.0,0.7071067811865476,EXP003G1,1.0
560.0,1.7320508075688772,EXP003G1,2.0
556.5,1.4142135623730951,EXP003G1,3.0
546.375,3.2379584617471546,EXP003G1,4.0
547.0,3.3166247903554,EXP003G1,5.0
598.875,1.8328597873268975,EXP003G1,6.0
582.5,1.8708286933869707,EXP003G1,7.0
611.125,0.7806247497997998,EXP003G1,8.0
496.75,0.9682458365518543,EXP004C1,1.0
498.25,1.1989578808281798,EXP004C1,2.0
521.5,0.8660254037844386,EXP004C1,3.0
512.875,0.7806247497997998,EXP004C1,4.0
511.25,0.82915619758885,EXP004C1,5.0
508.125,1.4523687548277813,EXP004C1,6.0
498.375,1.653594569415369,EXP004C1,7.0
489.25,3.112474899497183,EXP004C1,8.0
607.375,0.8569568250501305,EXP004C13,1.0
611.5,0.8660254037844386,EXP004C13,2.0
605.75,2.9047375096555625,EXP004C13,3.0
618.75,0.6614378277661477,EXP004C13,4.0
607.875,0.5994789404140899,EXP004C13,5.0
625.125,1.2686114456365274,EXP004C13,6.0
609.875,1.0532687216470449,EXP004C13,7.0
615.875,2.315032397181517,EXP004C13,8.0
589.25,0.9682458365518543,EXP003F2,1.0
580.625,1.4086784586980805,EXP003F2,2.0
609.875,1.899835519196333,EXP003F2,3.0
557.125,1.964529205687714,EXP003F2,4.0
549.75,2.48746859276655,EXP003F2,5.0
635.875,2.2603926650031405,EXP003F2,6.0
600.25,2.0463381929681126,EXP003F2,7.0
615.5,1.8708286933869707,EXP003F2,8.0
565.875,0.5994789404140899,EXP003G2,1.0
570.25,1.299038105676658,EXP003G2,2.0
554.625,1.4086784586980805,EXP003G2,3.0
544.875,1.4523687548277813,EXP003G2,4.0
558.0,1.118033988749895,EXP003G2,5.0
626.125,1.6153559979150107,EXP003G2,6.0
569.125,0.9270248108869579,EXP003G2,7.0
576.5,0.5,EXP003G2,8.0
525.75,2.1065374432940898,EXP004C2,1.0
539.125,2.368411915187052,EXP004C2,2.0
534.875,1.899835519196333,EXP004C2,3.0
550.5,1.5,EXP004C2,4.0
550.25,1.6393596310755,EXP004C2,5.0
562.375,2.117634293262177,EXP004C2,6.0
549.75,2.277608394786075,EXP004C2,7.0
544.625,2.057759704144291,EXP004C2,8.0
539.125,1.8328597873268975,EXP004C14,1.0
553.0,2.0,EXP004C14,2.0
551.625,1.3169567191065923,EXP004C14,3.0
546.0,0.5,EXP004C14,4.0
555.125,0.9270248108869579,EXP004C14,5.0
565.5,1.5811388300841898,EXP004C14,6.0
555.125,2.6190408549696205,EXP004C14,7.0
549.5,2.1213203435596424,EXP004C14,8.0
589.875,0.9270248108869579,EXP003F3,1.0
613.625,1.996089927833914,EXP003F3,2.0
609.125,2.4206145913796355,EXP003F3,3.0
599.25,1.479019945774904,EXP003F3,4.0
631.875,1.6153559979150107,EXP003F3,5.0
641.0,1.7320508075688772,EXP003F3,6.0
637.0,1.5811388300841898,EXP003F3,7.0
618.875,1.6153559979150107,EXP003F3,8.0
576.625,0.9921567416492215,EXP003G3,1.0
609.5,1.9364916731037085,EXP003G3,2.0
604.625,1.8666480653835098,EXP003G3,3.0
608.875,4.484347778663024,EXP003G3,4.0
629.125,1.4523687548277813,EXP003G3,5.0
639.625,1.9324531042175384,EXP003G3,6.0
598.125,1.899835519196333,EXP003G3,7.0
596.0,1.224744871391589,EXP003G3,8.0
496.375,2.1758618981911515,EXP004C3,1.0
506.5,1.7320508075688772,EXP004C3,2.0
508.75,1.3919410907075054,EXP004C3,3.0
509.125,1.0532687216470449,EXP004C3,4.0
496.25,0.9682458365518543,EXP004C3,5.0
506.125,1.6153559979150107,EXP004C3,6.0
503.25,1.5612494995995996,EXP004C3,7.0
497.875,1.5360257159305635,EXP004C3,8.0
515.25,1.713913650100261,EXP004C15,1.0
518.875,1.2686114456365274,EXP004C15,2.0
512.625,0.9921567416492215,EXP004C15,3.0
505.25,0.82915619758885,EXP004C15,4.0
495.625,0.8569568250501305,EXP004C15,5.0
516.25,1.713913650100261,EXP004C15,6.0
512.875,1.2686114456365274,EXP004C15,7.0
502.75,1.3919410907075054,EXP004C15,8.0
520.625,0.8569568250501305,EXP003F4,1.0
505.125,0.5994789404140899,EXP003F4,2.0
540.875,1.8328597873268975,EXP003F4,3.0
517.625,1.8666480653835098,EXP003F4,4.0
516.0,1.5,EXP003F4,5.0
555.5,2.0615528128088303,EXP003F4,6.0
516.0,1.224744871391589,EXP003F4,7.0
522.0,1.224744871391589,EXP003F4,8.0
575.5,1.8708286933869707,EXP003G4,1.0
556.75,1.0897247358851685,EXP003G4,2.0
628.125,2.2043990110685496,EXP003G4,3.0
595.125,1.964529205687714,EXP003G4,4.0
610.0,1.8708286933869707,EXP003G4,5.0
651.75,2.165063509461097,EXP003G4,6.0
596.5,1.4142135623730951,EXP003G4,7.0
599.875,1.4523687548277813,EXP003G4,8.0
602.5,1.224744871391589,EXP004C4,1.0
605.5,1.7320508075688772,EXP004C4,2.0
597.625,1.4086784586980805,EXP004C4,3.0
617.0,0.7071067811865476,EXP004C4,4.0
606.625,1.4947825928876748,EXP004C4,5.0
614.625,2.2878756522153907,EXP004C4,6.0
603.625,1.8666480653835098,EXP004C4,7.0
608.625,2.2878756522153907,EXP004C4,8.0
598.75,1.6393596310755,EXP004C16,1.0
615.375,2.057759704144291,EXP004C16,2.0
618.0,1.7320508075688772,EXP004C16,3.0
611.875,0.9270248108869579,EXP004C16,4.0
605.125,0.9270248108869579,EXP004C16,5.0
619.625,1.5761900266148114,EXP004C16,6.0
609.0,1.118033988749895,EXP004C16,7.0
610.125,2.0879116360612584,EXP004C16,8.0
589.25,1.479019945774904,EXP003F5,1.0
577.875,1.3635890143294642,EXP003F5,2.0
583.5,1.6583123951777,EXP003F5,3.0
595.375,2.4462982238476156,EXP003F5,4.0
619.0,2.29128784747792,EXP003F5,5.0
607.5,2.179449471770337,EXP003F5,6.0
596.375,1.4086784586980805,EXP003F5,7.0
592.75,1.299038105676658,EXP003F5,8.0
573.875,1.3635890143294642,EXP003G5,1.0
567.125,1.5360257159305635,EXP003G5,2.0
575.25,1.5612494995995996,EXP003G5,3.0
579.125,2.2043990110685496,EXP003G5,4.0
583.625,1.79843682124227,EXP003G5,5.0
602.625,2.9973947020704497,EXP003G5,6.0
574.25,2.537222891273055,EXP003G5,7.0
555.125,1.4523687548277813,EXP003G5,8.0
538.875,1.6153559979150107,EXP004C5,1.0
543.125,1.7633419974582356,EXP004C5,2.0
538.125,1.6153559979150107,EXP004C5,3.0
534.25,0.82915619758885,EXP004C5,4.0
536.75,1.1989578808281798,EXP004C5,5.0
557.625,1.79843682124227,EXP004C5,6.0
549.5,2.179449471770337,EXP004C5,7.0
533.625,1.8666480653835098,EXP004C5,8.0
536.375,1.3169567191065923,EXP004C17,1.0
547.625,1.2183492931011204,EXP004C17,2.0
548.875,1.2686114456365274,EXP004C17,3.0
541.625,0.6959705453537527,EXP004C17,4.0
547.5,0.7071067811865476,EXP004C17,5.0
556.0,1.4142135623730951,EXP004C17,6.0
547.125,2.9341736485763756,EXP004C17,7.0
540.125,1.8328597873268975,EXP004C17,8.0
579.375,0.4841229182759271,EXP003F6,1.0
564.5,0.7071067811865476,EXP003F6,2.0
604.75,1.1989578808281798,EXP003F6,3.0
574.875,1.165922381636102,EXP003F6,4.0
593.5,1.0,EXP003F6,5.0
621.5,1.8027756377319946,EXP003F6,6.0
571.5,0.7071067811865476,EXP003F6,7.0
600.125,0.9270248108869579,EXP003F6,8.0
611.625,0.9921567416492215,EXP003G6,1.0
611.375,2.341874249399399,EXP003G6,2.0
653.75,2.222048604328897,EXP003G6,3.0
656.125,1.3635890143294642,EXP003G6,4.0
650.25,1.5612494995995996,EXP003G6,5.0
689.75,1.5612494995995996,EXP003G6,6.0
628.0,2.1213203435596424,EXP003G6,7.0
605.375,1.5761900266148114,EXP003G6,8.0
504.75,1.3919410907075054,EXP004C6,1.0
504.625,0.9921567416492215,EXP004C6,2.0
507.75,2.165063509461097,EXP004C6,3.0
512.625,1.4086784586980805,EXP004C6,4.0
506.375,1.2183492931011204,EXP004C6,5.0
509.25,1.713913650100261,EXP004C6,6.0
512.875,2.0879116360612584,EXP004C6,7.0
509.375,2.057759704144291,EXP004C6,8.0
510.0,1.224744871391589,EXP004C18,1.0
517.625,0.8569568250501305,EXP004C18,2.0
521.0,0.5,EXP004C18,3.0
522.375,0.6959705453537527,EXP004C18,4.0
513.5,3.640054944640259,EXP004C18,5.0
523.125,0.33071891388307384,EXP004C18,6.0
519.75,1.1989578808281798,EXP004C18,7.0
513.625,0.9921567416492215,EXP004C18,8.0
585.625,1.4086784586980805,EXP003J1,1.0
585.625,4.688749833377763,EXP003J1,2.0
575.75,1.1989578808281798,EXP003J1,3.0
577.5,1.4142135623730951,EXP003J1,4.0
576.0,0.8660254037844386,EXP003J1,5.0
602.625,1.1110243021644486,EXP003J1,6.0
595.375,4.871793817476269,EXP003J1,7.0
589.125,0.9270248108869579,EXP003J1,8.0
607.75,1.299038105676658,EXP004C7,1.0
616.875,1.4523687548277813,EXP004C7,2.0
607.0,1.224744871391589,EXP004C7,3.0
621.375,1.653594569415369,EXP004C7,4.0
606.25,1.7853571071357126,EXP004C7,5.0
612.0,1.118033988749895,EXP004C7,6.0
605.625,1.3169567191065923,EXP004C7,7.0
612.625,0.9921567416492215,EXP004C7,8.0
596.5,1.224744871391589,EXP004C19,1.0
588.375,1.1110243021644486,EXP004C19,2.0
583.625,1.4086784586980805,EXP004C19,3.0
576.125,1.6153559979150107,EXP004C19,4.0
570.125,2.027159342528357,EXP004C19,5.0
586.5,1.3228756555322954,EXP004C19,6.0
586.125,1.6153559979150107,EXP004C19,7.0
579.5,2.1213203435596424,EXP004C19,8.0
601.875,0.7806247497997998,EXP003J2,1.0
584.5,0.5,EXP003J2,2.0
577.875,0.5994789404140899,EXP003J2,3.0
594.125,0.9270248108869579,EXP003J2,4.0
596.75,0.4330127018922193,EXP003J2,5.0
612.375,1.4086784586980805,EXP003J2,6.0
605.0,1.118033988749895,EXP003J2,7.0
585.75,1.3919410907075054,EXP003J2,8.0
611.0,0.8660254037844386,EXP003K2,1.0
593.0,0.7071067811865476,EXP003K2,2.0
579.25,1.1989578808281798,EXP003K2,3.0
622.0,0.7071067811865476,EXP003K2,4.0
622.25,2.5860201081971503,EXP003K2,5.0
631.5,1.224744871391589,EXP003K2,6.0
601.75,1.1989578808281798,EXP003K2,7.0
616.875,1.6153559979150107,EXP003K2,8.0
536.875,1.0532687216470449,EXP004C8,1.0
547.875,0.9270248108869579,EXP004C8,2.0
537.5,0.7071067811865476,EXP004C8,3.0
563.25,0.6614378277661477,EXP004C8,4.0
546.375,0.8569568250501305,EXP004C8,5.0
551.625,0.6959705453537527,EXP004C8,6.0
544.5,1.4142135623730951,EXP004C8,7.0
546.375,1.7275343701356567,EXP004C8,8.0
530.375,1.7275343701356567,EXP004C20,1.0
537.25,1.984313483298443,EXP004C20,2.0
533.625,1.1110243021644486,EXP004C20,3.0
543.125,1.6909686573085854,EXP004C20,4.0
536.0,0.8660254037844386,EXP004C20,5.0
547.75,1.5612494995995996,EXP004C20,6.0
544.125,1.4523687548277813,EXP004C20,7.0
543.25,1.5612494995995996,EXP004C20,8.0
592.75,0.9682458365518543,EXP003J3,1.0
588.25,0.6614378277661477,EXP003J3,2.0
586.25,3.960744879438715,EXP003J3,3.0
592.5,1.3228756555322954,EXP003J3,4.0
609.75,1.1989578808281798,EXP003J3,5.0
596.875,1.8328597873268975,EXP003J3,6.0
591.0,1.0,EXP003J3,7.0
607.125,1.4523687548277813,EXP003J3,8.0
586.5,1.6583123951777,EXP003K3,1.0
600.5,2.179449471770337,EXP003K3,2.0
586.5,1.0,EXP003K3,3.0
609.5,1.118033988749895,EXP003K3,4.0
606.375,1.1110243021644486,EXP003K3,5.0
622.375,1.1110243021644486,EXP003K3,6.0
606.375,1.2183492931011204,EXP003K3,7.0
610.125,1.0532687216470449,EXP003K3,8.0
504.875,0.9270248108869579,EXP004C9,1.0
515.25,1.1989578808281798,EXP004C9,2.0
517.0,5.07444578254611,EXP004C9,3.0
522.125,0.5994789404140899,EXP004C9,4.0
514.0,0.7071067811865476,EXP004C9,5.0
547.375,1.3169567191065923,EXP004C9,6.0
509.75,0.6614378277661477,EXP004C9,7.0
518.375,0.9921567416492215,EXP004C9,8.0
499.5,1.4142135623730951,EXP004C21,1.0
496.125,0.7806247497997998,EXP004C21,2.0
501.375,0.4841229182759271,EXP004C21,3.0
508.25,1.6393596310755,EXP004C21,4.0
494.5,0.5,EXP004C21,5.0
504.0,0.7071067811865476,EXP004C21,6.0
506.5,1.118033988749895,EXP004C21,7.0
505.75,1.0897247358851685,EXP004C21,8.0
588.375,1.4947825928876748,EXP004C10,1.0
598.5,2.0615528128088303,EXP004C10,2.0
598.875,1.3635890143294642,EXP004C10,3.0
595.625,0.9921567416492215,EXP004C10,4.0
584.625,1.996089927833914,EXP004C10,5.0
598.875,1.899835519196333,EXP004C10,6.0
588.75,2.331844763272204,EXP004C10,7.0
590.75,2.165063509461097,EXP004C10,8.0
597.875,1.165922381636102,EXP004C22,1.0
603.875,1.964529205687714,EXP004C22,2.0
599.625,1.7275343701356567,EXP004C22,3.0
601.125,1.165922381636102,EXP004C22,4.0
598.625,0.9921567416492215,EXP004C22,5.0
610.0,1.3228756555322954,EXP004C22,6.0
606.875,1.5360257159305635,EXP004C22,7.0
604.875,0.5994789404140899,EXP004C22,8.0
601.125,1.165922381636102,EXP003J5,1.0
561.125,1.0532687216470449,EXP003J5,2.0
586.5,1.5811388300841898,EXP003J5,3.0
597.375,1.5761900266148114,EXP003J5,4.0
616.625,1.4947825928876748,EXP003J5,5.0
630.875,1.964529205687714,EXP003J5,6.0
580.875,1.7633419974582356,EXP003J5,7.0
588.875,1.964529205687714,EXP003J5,8.0
588.25,0.82915619758885,EXP003K5,1.0
576.75,0.9682458365518543,EXP003K5,2.0
597.125,1.6153559979150107,EXP003K5,3.0
607.5,3.3541019662496847,EXP003K5,4.0
610.0,1.4142135623730951,EXP003K5,5.0
599.875,1.5360257159305635,EXP003K5,6.0
589.5,1.0,EXP003K5,7.0
571.25,1.479019945774904,EXP003K5,8.0
532.125,1.2686114456365274,EXP004C11,1.0
544.5,1.4142135623730951,EXP004C11,2.0
534.25,0.9682458365518543,EXP004C11,3.0
548.375,2.057759704144291,EXP004C11,4.0
536.25,1.6393596310755,EXP004C11,5.0
550.5,1.3228756555322954,EXP004C11,6.0
547.75,1.5612494995995996,EXP004C11,7.0
543.5,0.8660254037844386,EXP004C11,8.0
533.875,0.7806247497997998,EXP004C23,1.0
543.25,1.1989578808281798,EXP004C23,2.0
533.375,0.6959705453537527,EXP004C23,3.0
545.5,0.7071067811865476,EXP004C23,4.0
545.25,0.82915619758885,EXP004C23,5.0
559.0,1.118033988749895,EXP004C23,6.0
551.875,2.368411915187052,EXP004C23,7.0
545.125,1.3635890143294642,EXP004C23,8.0
582.125,0.5994789404140899,EXP003J6,1.0
597.5,1.118033988749895,EXP003J6,2.0
591.25,0.4330127018922193,EXP003J6,3.0
604.625,1.4086784586980805,EXP003J6,4.0
589.375,1.4086784586980805,EXP003J6,5.0
619.625,1.4086784586980805,EXP003J6,6.0
605.375,0.8569568250501305,EXP003J6,7.0
627.75,1.920286436967152,EXP003J6,8.0
